inventor_id,name,country
fl:lu_ln:bertassoni-1,Luiz Bertassoni,US
fl:ka_ln:nagano-23,Katsusuke Nagano,Unknown
fl:ab_ln:aljohar-4,Abdulwahab Aljohar,SA
fl:ik_ln:kim-7,Ik-Hwan Kim,KR
fl:ke_ln:usui-2,Keisuke Usui,JP
fl:to_ln:yamamoto-18,Toshiro Yamamoto,JP
fl:je_ln:vial-5,Jean-Claude Vial,FR
fl:cl_ln:moulton-1,Clifford H. Moulton,US
fl:ch_ln:yang-891,Chen Yang,TW
fl:qi_ln:lin-74,Qi Lin,CN
084ov36n2oi0drzwvrjtw8mx7,M. Robert Raven,US
fl:jo_ln:greco-9,Joseph R. Greco,US
fl:la_ln:lynn-3,Lawrence A. Lynn,US
fl:an_ln:kropp-2,Andrew Kropp,US
fl:ro_ln:zini-1,Roberto Zini,IT
084pc39n7ngw1ehk1ds3i2hte,Jean-Pierre Bonnome,FR
fl:wi_ln:greenleaf-3,William J. Greenleaf,US
fl:hy_ln:gu-1,Hyun Hee Gu,KR
fl:be_ln:jorg-1,Benno Jorg,DE
fl:ro_ln:lewis-43,Robert Lewis,US
fl:qu_ln:singleton-1,Quinton Singleton,US
fl:sh_ln:chen-832,Shun-Min Chen,TW
fl:ro_ln:cattinliebl-1,Roger Cattin-Liebl,CH
fl:pa_ln:broyer-1,Patrick Broyer,FR
fl:ju_ln:korber-1,Jurgen Korber,DE
fl:ph_ln:njemanze-1,Philip Chidi Njemanze,NG
fl:ya_ln:izumi-1,Yasuo Izumi,JP
fl:se_ln:bucak-1,Serhat S. Bucak,US
fl:al_ln:becher-3,Albert F. Becher,US
fl:th_ln:reinke-1,Theodore S. Reinke,US
fl:ki_ln:kim-251,Ki Jun Kim,KR
fl:da_ln:meintrup-1,David Meintrup,US
fl:ja_ln:parker-32,James Dennis Parker,US
fl:al_ln:bareggi-1,Alberto Bareggi,IT
fl:pe_ln:chan-15,Peter Chan,US
fl:be_ln:wang-57,Benson Wang,TW
fl:ro_ln:williams-50,Robert Alan Williams,US
fl:ta_ln:poirier-1,Tangi Poirier,FR
fl:ma_ln:giuliani-1,Marco Giuliani,IT
fl:do_ln:bernacchi-2,Donald B. Bernacchi,US
fl:mi_ln:yackobovitchgavan-1,Michal Yackobovitch-Gavan,IL
084rtxs05voqa33edy3gjroyh,Keith Nisonoff,US
fl:we_ln:li-401,Wenjie Li,US
fl:gr_ln:jacob-2,Gregoire Jacob,US
fl:wi_ln:isaacson-3,William B. Isaacson,US
fl:mi_ln:lopezalvarez-1,Miriam LÓPEZ ÁLVAREZ,ES
fl:gr_ln:day-2,Gregory R. Day,US
fl:ji_ln:kim-275,Jin Kuk Kim,KR
fl:se_ln:nam-61,Seowoo Nam,US
fl:da_ln:warfel-1,David R. Warfel,US
fl:yi_ln:xu-96,Yi Xu,US
fl:ji_ln:hou-70,Jianfei Hou,CN
fl:ro_ln:gutierrez-6,Robledo Gutierrez,US
fl:su_ln:cho-109,Sung-Yoon Cho,KR
fl:gr_ln:geen-1,Graham Richard Geen,GB
fl:br_ln:annunziata-1,Brian Annunziata,US
fl:ke_ln:kawakita-1,Kenichi Kawakita,JP
fl:cr_ln:swift-3,Craig T. Swift,US
fl:mi_ln:kamath-1,Mithun N. Kamath,US
fl:de_ln:bester-2,Dennis R. Bester,GB
fl:hy_ln:kim-1074,Hyungho Kim,KR
fl:wo_ln:jee-8,Wonyoung Jee,KR
fl:ro_ln:bower-5,Robert W. Bower,US
fl:se_ln:cho-115,Seong Ho Cho,KR
fl:ka_ln:zaman-2,Kazi Atif-Uz Zaman,US
fl:sh_ln:eguchi-25,Shingo Eguchi,JP
fl:ca_ln:winner-2,Caitlin Rothrock Winner,US
fl:pa_ln:pitkanen-2,Paivi Pitkanen,FI
fl:ro_ln:atmur-1,Robert J. Atmur,US
fl:ra_ln:doddaiah-1,Ramesh Doddaiah,US
fl:ni_ln:wack-1,Nicolas Wack,ES
fl:sh_ln:ge-1,Shouren Ge,US
fl:da_ln:kikinis-1,Dan Kikinis,US
fl:yu_ln:maede-2,Yukio Maede,JP
fl:ro_ln:lye-2,Ronald William Lye,CA
fl:ju_ln:yasui-1,Junsuke Yasui,JP
fl:ha_ln:patel-55,Hardik M Patel,US
fl:iv_ln:hsu-1,Ivy Pei-Shan Hsu,US
fl:gw_ln:koo-2,Gwan-Bon Koo,KR
fl:ri_ln:ghisolfi-1,Richard Ghisolfi,FR
fl:da_ln:rondi-1,Daniel Rondi,FR
fl:jo_ln:sopher-2,Joshua E. Sopher,US
fl:yo_ln:suzuki-14,Yoshimune SUZUKI,JP
fl:ra_ln:beaussant-1,Raymond Beaussant,FR
fl:je_ln:lee-262,Jeng-Cheng Lee,TW
fl:to_ln:takayama-9,Toshio Takayama,JP
fl:ge_ln:haderlein-1,Gerd Haderlein,DE
fl:ri_ln:mackerell-1,Richard R. Mackerell,US
fl:de_ln:treu-1,Dennis M. Treu,US
fl:pi_ln:kilickiran-1,Pinar Kilickiran,DE
fl:da_ln:young-26,David K. Young,US
fl:th_ln:saelzle-1,Thomas Saelzle,DE
fl:er_ln:turer-1,Eric S. Turer,US
fl:jo_ln:kim-161,Joseph L. Kim,US
fl:wi_ln:crudge-1,William Crudge,US
fl:mi_ln:rider-2,Michael Hugh James RIDER,NZ
084vws7il8gh2061b7i3wdipp,Denis R. Pauz/e/,US
fl:ga_ln:burg-1,Gary Robert Burg,US
fl:na_ln:sato-31,Naoto Sato,JP
fl:me_ln:hong-8,Merit Hong,US
fl:ta_ln:yoshida-132,Takeo Yoshida,JP
fl:na_ln:herwig-1,Nathaniel Christopher Herwig,US
fl:ka_ln:tsukamoto-3,Kazumasa Tsukamoto,JP
fl:ka_ln:bouse-1,Kai Bouse,US
fl:na_ln:vemulapalli-1,Naveen Kumar Vemulapalli,US
fl:sc_ln:niedzwecki-2,Scott Niedzwecki,US
fl:ar_ln:brown-25,Arthur S. Brown,US
fl:ju_ln:fu-15,Junjiang FU,CN
fl:al_ln:harris-28,Allen E. Harris,US
fl:yu_ln:hirao-13,Yutaka Hirao,JP
fl:qi_ln:liu-133,Qin Liu,US
fl:ju_ln:yang-152,Jun Yang,CN
fl:pr_ln:bhosale-1,Prakash Bhosale,US
fl:ya_ln:murayama-5,Yasushi Murayama,JP
fl:in_ln:ahluwalia-1,Inderpreet Singh Ahluwalia,US
fl:st_ln:jaffe-2,Steven Jaffe,US
fl:pi_ln:aquarius-1,Pieter Theodorus Joseph Aquarius,NL
fl:mi_ln:iwamoto-5,Mitsuharu Iwamoto,JP
fl:da_ln:vu-9,David Vu,US
fl:ja_ln:ko-78,Jae-Bum Ko,KR
fl:ma_ln:shurgot-1,Mark A. Shurgot,US
fl:ma_ln:fujisawa-14,Masayuki Fujisawa,JP
fl:ti_ln:matyas-1,Tibor Matyas,US
fl:ki_ln:kwong-3,Kim Mone Kwong,SG
fl:ra_ln:gupta-35,Ramesh Gupta,US
fl:su_ln:jin-65,Sungho Jin,US
fl:en_ln:marchese-1,Enrico Marchese,IT
fl:ma_ln:weber-20,Martin Weber,DE
fl:jo_ln:checco-1,John C. Checco,US
fl:gr_ln:lacy-1,Gregory K. Lacy,US
fl:ma_ln:christopher-1,Matthew Christopher,US
fl:kl_ln:becker-2,Klaus Becker,DE
fl:ji_ln:lee-597,Jinseong Lee,KR
fl:we_ln:su-133,Wen-Min Su,Unknown
084z23j5einxlf45ozk194bqk,Bohdan Omelyanovich Ostash,UA
fl:na_ln:miyazaki-12,Nagao Miyazaki,JP
fl:fr_ln:palopoli-1,Frank P. Palopoli,US
fl:ch_ln:huang-337,Chi-Kai Huang,TW
fl:da_ln:sakakibara-2,Daisuke SAKAKIBARA,JP
fl:an_ln:tomko-2,Andrew John Tomko,US
fl:ge_ln:cathers-1,Geoffrey M. Cathers,US
fl:cl_ln:mewes-2,Claus J. Mewes,CH
fl:fr_ln:stokes-3,Frances Stokes,US
fl:ra_ln:slimane-2,Rachid B. Slimane,US
fl:li_ln:elihay-1,Liran ELIHAY,IL
fl:sh_ln:chikara-1,Shinya Chikara,JP
fl:je_ln:bachner-1,Jerry G. Bachner,US
fl:jo_ln:regueiro-3,Jose F. Regueiro,US
fl:mi_ln:douglass-4,Michael S. Douglass,US
fl:ni_ln:costanzo-1,Nicholas A. Costanzo,US
fl:fr_ln:stellari-1,Franco Stellari,US
0850bktkfyyxpnuq9vpizcfqk,Bernadette Martinelli,US
fl:ar_ln:narayanan-5,Arun Narayanan,US
fl:ga_ln:legrow-2,Gary E. LeGrow,US
fl:ti_ln:knight-3,Timothy Knight,US
fl:bi_ln:moon-1,Billy Gayle Moon,US
fl:jo_ln:schumm-1,Joseph Schumm,US
fl:mi_ln:mann-6,Michael J. Mann,US
fl:sh_ln:wang-777,Shuang Wang,US
fl:ra_ln:hadsell-1,Raia Thais Hadsell,GB
fl:ch_ln:kar-1,Chakradhar Kar,US
fl:ke_ln:woodbine-1,Kenneth Woodbine,US
fl:de_ln:hartford-1,Dean J. Hartford,US
fl:yu_ln:segawa-5,Yuriko Segawa,JP
fl:ro_ln:bignell-1,Robert Alan Bignell,US
fl:fu_ln:yang-55,Fucheng Yang,CN
fl:kw_ln:prakahasante-1,Kwaku O. Prakah-Asante,US
fl:gl_ln:stroh-1,Glenn C. Stroh,US
fl:ka_ln:liu-57,Kangqi LIU,US
fl:da_ln:miller-110,Daniel Miller,US
fl:je_ln:martin-88,Jean-Marc Martin,FR
08522zdhmn21r4ccm3nkukatd,Dinesh Kumar M.,IN
fl:ja_ln:cordaro-1,James F. Cordaro,US
fl:da_ln:oetjen-1,David Christopher Oetjen,US
fl:de_ln:carter-12,Derek Kneil Carter,US
08529l8bblwl118pmfva6vnai,Karl Matthew Eure,US
fl:ro_ln:vangaalen-1,Ronald Petrus Clemens Van Gaalen,NL
fl:ru_ln:uchdorf-1,Rudolf Uchdorf,CN
fl:an_ln:calleri-1,Antonio Calleri,US
fl:xa_ln:allonas-1,Xavier Allonas,FR
fl:je_ln:cary-3,Jean-Bernard Cary,FR
fl:th_ln:groves-1,Thomas Alexander Groves,GB
fl:ja_ln:fedder-1,James Lee Fedder,US
fl:ma_ln:igarashi-8,Masukaza Igarashi,JP
fl:ji_ln:bae-67,Jin-Kwon Bae,KR
fl:mi_ln:kono-21,Mitsuru Kono,JP
fl:pe_ln:dent-1,Peter Richard Dent,GB
fl:ma_ln:sidhu-2,Mandeep Singh Sidhu,US
fl:sh_ln:kato-71,Shigeki Kato,JP
fl:hi_ln:uemura-6,Hiroyuki Uemura,JP
fl:te_ln:yamaguchi-19,Tetsuya Yamaguchi,JP
fl:ku_ln:schie-1,Kurt M. Schie,US
fl:he_ln:kang-83,Hee kuk Kang,KR
fl:su_ln:nam-35,Suckhyun NAM,KR
fl:ch_ln:towner-1,Christian James Towner,US
fl:an_ln:moxon-1,Andrew Cairns Moxon,US
fl:sr_ln:raghavan-16,Srihari Raghavan,US
fl:vi_ln:castelli-6,Vittorio Castelli,US
fl:ma_ln:hosseini-7,Majid Hosseini,US
fl:ja_ln:robinson-26,James M. Robinson,US
fl:tz_ln:lin-85,Tz-Wei Lin,TW
fl:mo_ln:straer-1,Monika Straßer,DE
fl:mi_ln:jaffe-5,Michael Jaffe,US
0855bjnic8o9p8x7eyzo4vmru,Moataz Mohamed Hamed Abdelmoneim Dowaidar,SA
fl:ri_ln:bruce-5,Richard D. Bruce,US
fl:ya_ln:kosa-1,Yasunobu Kosa,JP
fl:al_ln:mian-3,Alec Mian,US
fl:ja_ln:ju-33,Jae-Il Ju,KR
fl:er_ln:mcgurk-1,Erin McGurk,US
fl:ro_ln:mantani-2,Rokurota Mantani,JP
fl:fa_ln:mohamed-1,Farghalli A. Mohamed,US
fl:ri_ln:priestley-2,Richard Sean Priestley,US
fl:se_ln:murray-11,Sean A. Murray,US
fl:bi_ln:pinkas-1,Binyamin Pinkas,IL
fl:ts_ln:konno-6,Tsuneo Konno,JP
fl:ko_ln:yokoyama-12,Koichiro Yokoyama,JP
fl:ak_ln:torigai-1,Akiyoshi Torigai,JP
fl:mo_ln:nakano-3,Motonari Nakano,JP
fl:ka_ln:higuchi-8,Kazunari Higuchi,JP
fl:ju_ln:leong-4,Justin Leong,US
0856nr4mgj3agmr7gu7443vui,Markus Gleissner,DE
fl:ta_ln:naruse-2,Takeshi Naruse,JP
fl:st_ln:opferman-1,Stephen Opferman,US
fl:ja_ln:pandya-7,Jay Yogeshbhai Pandya,US
fl:du_ln:kim-90,Dukhwan Kim,US
fl:ga_ln:almogy-1,Gal Almogy,IL
fl:sa_ln:miyamoto-4,Satoshi Miyamoto,JP
fl:wa_ln:mcilravey-1,Wayne McILravey,CA
fl:ge_ln:ohzono-1,Gen Ohzono,JP
fl:su_ln:ray-5,Surjya Sarathi Ray,US
fl:ma_ln:yaso-1,Masao Yaso,JP
fl:ma_ln:caldwell-6,Mark J. Caldwell,US
fl:hi_ln:nagamori-4,Hiroyuki Nagamori,JP
fl:il_ln:greenberg-1,Ilan Greenberg,IL
fl:ge_ln:skacel-1,Georg Skacel,AT
fl:gr_ln:lok-1,Greg Lok,US
fl:er_ln:colvin-1,Eric D. Colvin,US
fl:ma_ln:hayes-1,Mariaelena Zuniga HAYES,US
fl:vi_ln:scattolino-1,Vincent Scattolino,US
fl:wi_ln:farone-1,William A. Farone,US
fl:sh_ln:chen-1217,Shawn Chen,US
fl:vi_ln:king-1,Vincent W. King,US
fl:hi_ln:takamura-8,Hiroshi Takamura,JP
fl:lu_ln:liu-51,Lu Liu,US
fl:fr_ln:volle-1,Frode Inge Volle,IT
fl:ch_ln:tao-38,Chunfei Tao,CN
fl:to_ln:tanaka-57,Toshinori Tanaka,JP
fl:te_ln:piatt-1,Ted E. Piatt,US
fl:st_ln:hales-1,Steven A. Hales,US
fl:te_ln:tanis-1,Terrence J. Tanis,US
fl:je_ln:morelos-1,Jesus Anselmo Morelos,MX
fl:di_ln:zhao-15,Di Zhao,CN
fl:an_ln:delallera-1,Anthony de la Llera,US
fl:jo_ln:siann-1,Jon Siann,US
fl:go_ln:hovey-1,Gordon E. Hovey,CA
fl:st_ln:gunther-1,Stephen B. Gunther,US
fl:we_ln:zhao-96,Weili Zhao,CN
fl:ma_ln:yanagida-9,Makoto Yanagida,JP
fl:jo_ln:lee-724,Jongpil Lee,KR
fl:lo_ln:kerofsky-1,Louis Joseph Kerofsky,US
fl:ka_ln:hashimoto-37,Katsuhiro Hashimoto,JP
fl:sh_ln:lin-41,Shiang-Jiun Lin,TW
fl:ju_ln:nakano-5,Jun Nakano,JP
fl:ra_ln:sharma-83,Ranjan Sharma,US
fl:ty_ln:listoe-1,Tyler Listoe,CA
fl:ta_ln:inoue-64,Takashi Inoue,JP
fl:sc_ln:chappel-1,Scott C. Chappel,US
fl:ju_ln:noh-9,Jun Seok NOH,KR
fl:az_ln:jamous-1,Azra Jamous,IT
fl:da_ln:huber-6,Daniel Huber,DE
fl:to_ln:takamura-18,Toru Takamura,JP
fl:da_ln:mottier-2,David Mottier,FR
fl:jo_ln:changala-1,John Changala,US
fl:ro_ln:birdsall-1,Robert Birdsall,US
fl:se_ln:nakano-7,Seiya NAKANO,JP
fl:ri_ln:remla-1,Riyas Noorudeen Remla,SG
fl:pe_ln:urban-3,Peter Urban,US
fl:st_ln:kempfer-1,Stephen Kempfer,US
fl:ma_ln:ochs-5,Matthew J. Ochs,US
fl:vl_ln:pentkovski-1,Vladimir Pentkovski,US
fl:ju_ln:li-99,Jun Li,US
fl:ma_ln:yamaji-6,MANABU YAMAJI,JP
fl:ch_ln:wang-1665,Chialeh Wang,US
fl:de_ln:kerstein-1,Denise Kerstein,US
fl:ji_ln:huang-483,Jie Huang,TW
fl:ji_ln:he-252,Jia He,CN
fl:ha_ln:graffner-1,Hans Graffner,SE
fl:to_ln:momoka-1,Toshiki Momoka,JP
fl:ge_ln:weston-2,Geoff Weston,US
fl:cr_ln:peeper-1,Craig Peeper,US
fl:sh_ln:lu-262,Shao-Feng Lu,TW
fl:of_ln:toledano-1,Ofer Toledano,IL
fl:jo_ln:goocher-1,John Arnett Goocher,US
fl:ta_ln:ito-103,Tadashi Ito,JP
fl:ch_ln:joetten-1,Christoph Arnold Joetten,DE
085cyiih7tut2otxmmh2aulaq,Katalin Mozsgai,HU
fl:st_ln:lumsden-2,Stuart W. Lumsden,US
fl:ch_ln:horng-11,Cheng T. Horng,US
fl:ei_ln:mckisson-1,Eileen A. McKisson,US
fl:fe_ln:ma-9,Fenfen Ma,CN
fl:ge_ln:isdale-1,Gerald B. Isdale,US
fl:ro_ln:phillips-23,Robert S. Phillips,US
085d3gft6x5dik2agr42loqot,Maheswara R. Samatham,US
fl:mi_ln:kao-12,Min H. Kao,TW
fl:iq_ln:saraf-1,Iqbal Rashid Saraf,US
fl:ri_ln:marconi-1,Richard T. Marconi,US
fl:er_ln:stemen-1,Eric Stemen,US
fl:pa_ln:lovison-1,Paula J. Lovison,US
fl:cr_ln:billman-1,Craig Billman,US
fl:di_ln:kioussis-1,Dimitris Kioussis,GB
fl:je_ln:kim-302,Jeong Yun KIM,KR
fl:da_ln:ziger-1,David Ziger,US
fl:hi_ln:saito-76,Hiroki Saito,JP
fl:yu_ln:cheng-184,Yu Qing Cheng,US
fl:ye_ln:cheng-7,Yen-Ping Cheng,Unknown
fl:jo_ln:montoya-8,John A. Montoya,US
fl:fr_ln:bo-1,Frank-Gerhard Böβ,GB
fl:ma_ln:quiroga-2,Martin A. Quiroga,US
fl:cr_ln:sleep-1,Craig F. Sleep,US
fl:to_ln:nakayama-44,Tomoo Nakayama,JP
fl:ma_ln:luetjen-1,Marko Luetjen,DE
fl:ts_ln:chiman-1,Tsui Chi Man,CN
fl:ly_ln:shuert-1,Lyle H. Shuert,US
fl:ch_ln:tseng-23,Chia-Ping Tseng,TW
fl:er_ln:bauch-3,Ernst Bauch,DE
fl:el_ln:allwine-1,"Elmer C. Allwine, Jr.",US
fl:yo_ln:kurokawa-6,Yoshiteru Kurokawa,JP
fl:yu_ln:hirai-21,Yuichi Hirai,JP
fl:re_ln:kowallis-1,Reid B. Kowallis,US
fl:do_ln:quine-1,Douglas B. Quine,US
fl:mi_ln:smith-96,Michael Smith,US
fl:jr_ln:he-1,Jr-Hau He,SA
fl:yo_ln:tak-22,Yoonheung Tak,KR
fl:wi_ln:flickinger-2,William T. Flickinger,US
fl:jo_ln:briccetti-1,John Briccetti,US
fl:at_ln:hirayama-2,Atsushi Hirayama,JP
fl:ha_ln:muller-48,Hans Muller,DE
fl:ma_ln:genderen-1,Mathijs Van Genderen,NL
fl:fa_ln:beritdebat-2,Fabien Berit-Debat,FR
fl:ka_ln:ishikawa-65,Kai Ishikawa,JP
fl:yu_ln:chen-572,Yu-Hsin Chen,US
fl:ay_ln:qatari-1,Ayman A. Qatari,SA
fl:jo_ln:stewart-34,Jonathan M. Stewart,US
fl:fr_ln:wilkins-1,Frederick C. Wilkins,US
fl:st_ln:swanson-2,Stephen Swanson,US
fl:ro_ln:arnold-21,Roger D. Arnold,US
fl:tz_ln:chou-13,Tzu-Han Chou,US
fl:yu_ln:qiu-37,Yun Qiu,CN
fl:ol_ln:starov-1,Oleksii Starov,US
fl:st_ln:koch-23,Stuart Koch,US
fl:ma_ln:walker-60,Matthew Walker,GB
fl:ti_ln:knight-2,Timothy David Knight,US
fl:ke_ln:maycock-2,Kenny P. Maycock,IE
fl:ge_ln:turlach-1,Gerhard Turlach,DE
fl:ma_ln:lefol-1,Marcel LeFol,FR
fl:la_ln:hetzel-1,Lawrence P. Hetzel,US
fl:do_ln:igel-1,Dominik Igel,FR
fl:ma_ln:bhattacharyya-9,Manosiz Bhattacharyya,US
fl:st_ln:goldman-5,Stephen Allen Goldman,US
fl:fa_ln:dong-10,Fan Dong,CN
fl:er_ln:jensen-24,Eric L. Jensen,US
fl:ha_ln:seward-1,Harold H. Seward,US
fl:e._ln:reddy-3,E. Premkumar Reddy,US
fl:da_ln:martin-84,Daniel T. Martin,US
fl:ka_ln:stolzenberg-1,Karen Stolzenberg,US
fl:yo_ln:wang-192,Youwei Wang,CN
fl:ro_ln:rak-1,Roman P. Rak,CA
085j08z9tmgg5yragqllj5anh,Igarashi Susumu,JP
fl:ki_ln:kwan-14,Kim Kwan,US
fl:ch_ln:shankar-1,Chetan Shankar,US
fl:sh_ln:maegawa-2,Shigeki Maegawa,JP
fl:ca_ln:keith-3,Carl W. Keith,US
fl:se_ln:chang-33,Seng Chang,US
085jhwpf3rhk38gs591qohgec,Brad Hjerpe,US
fl:gr_ln:matthews-7,Gregory Delano Matthews,US
fl:ka_ln:peterson-9,Karen B. Peterson,US
fl:xu_ln:li-172,Xuhui Li,CN
fl:ei_ln:fukuzaki-1,Eiji Fukuzaki,JP
fl:an_ln:sauvageot-1,Anne Sauvageot,FR
fl:ra_ln:sarda-1,Radhika SARDA,SG
fl:ja_ln:schalken-1,Jack A. Schalken,NL
fl:ja_ln:hatton-5,James Hatton,US
fl:sa_ln:lee-369,Sang Geun Lee,KR
fl:ro_ln:hamman-1,Robert D. Hamman,US
fl:pe_ln:rueger-1,Petra Rueger,DE
fl:ke_ln:henson-9,Ken Henson,US
fl:ta_ln:ohnishi-20,Takeshi Ohnishi,JP
fl:hi_ln:ishihara-12,Hiroshi Ishihara,JP
fl:se_ln:vanderlinden-2,Sean Van Der Linden,US
fl:ga_ln:babcock-1,Gary D. Babcock,US
fl:va_ln:ogle-1,Vanessa Ogle,US
fl:mi_ln:defranks-1,Michael S. DeFranks,US
fl:fr_ln:dibianca-1,Frank A. DiBianca,US
fl:ja_ln:naruniec-1,Jacek Krzysztof Naruniec,PL
fl:pa_ln:mahmoudieh-1,Parsa Mahmoudieh,US
fl:ca_ln:phinney-1,Carolina Phinney,US
fl:ka_ln:jacobson-3,Kathlene Laurie Jacobson,CA
fl:ju_ln:hanisch-1,Juergen Hanisch,DE
fl:mi_ln:wu-33,Ming-Feng Wu,TW
fl:re_ln:feldhaus-1,Reinhard Feldhaus,DE
fl:ke_ln:noguchi-11,Keiichiro Noguchi,JP
fl:ak_ln:takeuchi-1,Akiko Takeuchi,JP
fl:da_ln:harriman-1,David J. Harriman,US
fl:he_ln:lei-3,Herong Lei,US
fl:te_ln:davis-12,Terry L. Davis,US
fl:ge_ln:bell-20,Genevieve Bell,US
fl:ja_ln:smith-49,James I. Smith,US
fl:st_ln:david-12,Steven W. David,US
fl:za_ln:zakaria-1,Zamsari Zakaria,MY
fl:ts_ln:tojo-2,Tsuyoshi Tojo,JP
fl:gu_ln:kalsi-3,Gurbinder Kalsi,GB
fl:ro_ln:yang-46,Roger Yang,TW
fl:ge_ln:gigioli-1,George W. Gigioli,US
fl:ya_ln:wan-21,Yan Wan,CN
fl:ka_ln:ryoshi-1,Kazuomi Ryoshi,JP
fl:yu_ln:park-35,Yun-Seo Park,US
fl:to_ln:griffin-2,Todd R. Griffin,US
fl:ak_ln:leppanen-1,Aki Leppanen,FI
fl:jo_ln:bentley-11,John A. Bentley,US
fl:da_ln:burns-25,David William Burns,US
fl:kr_ln:lundy-1,Kristin M. Lundy,US
fl:su_ln:ryoo-9,Sung-gul Ryoo,KR
fl:de_ln:kong-19,Deben Kong,CN
fl:ju_ln:fisk-1,Justin Fisk,US
fl:wi_ln:mayo-3,William E. Mayo,US
fl:iv_ln:potapov-1,Ivan N. Potapov,RU
fl:ch_ln:hyon-3,Chinsoo Hyon,KR
085pmcvvkhdk33bqgiu6byd8i,Artem Korpachev,US
fl:fr_ln:latham-1,Frank Latham,GB
fl:sh_ln:girolmo-1,Sharon R. Girolmo,US
fl:sh_ln:venkat-1,Shruthi Venkat,US
fl:jo_ln:magnan-1,Joseph D. Magnan,US
fl:ga_ln:bass-3,Gary S. Bass,US
fl:ch_ln:hyun-8,Chung-Il Hyun,KR
fl:wi_ln:huse-1,William D. Huse,US
fl:ya_ln:atamanonal-2,Yasemin Ataman-Onal,FR
fl:ni_ln:stacey-2,Nicholas A. Stacey,US
fl:ch_ln:guo-118,Chunyi Guo,US
fl:ke_ln:wu-35,Kenneth Wu,US
fl:da_ln:ngo-7,David D. Ngo,US
fl:ke_ln:nakayama-6,Kengo Nakayama,JP
fl:an_ln:bogdan-2,Andrew Bogdan,US
fl:mi_ln:leblanc-13,Michel Joseph LeBlanc,US
fl:ho_ln:ow-1,Hooisweng Ow,US
fl:da_ln:knapp-11,David A. Knapp,US
fl:ju_ln:huang-41,Ju-Lin Huang,TW
fl:we_ln:chen-530,Wenqiang CHEN,CN
fl:li_ln:zhang-188,Lingjian Zhang,CN
fl:bi_ln:hart-1,Billy D. Hart,US
fl:sa_ln:dong-1,Sang H. Dong,TW
fl:mi_ln:beachyhead-1,Michael Alan Beachy Head,ZA
fl:jo_ln:sporre-1,John R. Sporre,US
fl:ge_ln:podd-1,George O. Podd,US
fl:w._ln:meade-1,"W. K. Meade, II",US
fl:sc_ln:boehmer-1,Scott Boehmer,US
fl:ti_ln:healy-2,Timothy M. Healy,US
fl:cl_ln:brown-41,Clifford D. Brown,US
fl:ju_ln:grigorieva-1,Julia Grigorieva,US
fl:ju_ln:liu-44,Justin Liu,US
fl:he_ln:bieringer-3,Hermann Bieringer,DE
fl:ge_ln:gerhard-2,Gergely Gerhard,AT
fl:de_ln:johnson-98,Derrick Johnson,US
fl:se_ln:song-84,Seok Keun Song,KR
fl:yu_ln:sumida-4,Yukihiro Sumida,JP
fl:ja_ln:vanpommeren-1,Jascha Van Pommeren,NL
fl:co_ln:marshall-6,Colin Marshall,GB
fl:sh_ln:liu-656,Shengjun Liu,CN
fl:ge_ln:kersus-1,Gerald Joseph Kersus,US
fl:ch_ln:teng-41,Chun-Hung TENG,TW
fl:ma_ln:rumer-1,Mark Rumer,US
fl:jo_ln:vancaneghem-1,Jon Edward Van Caneghem,US
fl:st_ln:meckler-1,Stephen Matthew Meckler,US
fl:ro_ln:bone-1,Roger F. Bone,US
fl:lo_ln:daniels-2,Lonnie E. Daniels,US
fl:ki_ln:nam-75,Kihoon Nam,KR
fl:i-_ln:su-9,I-Bing Su,TW
fl:tr_ln:westcott-1,Troy E. Westcott,US
fl:ma_ln:niwa-20,Masakazu Niwa,JP
fl:te_ln:lever-1,Teresa Lever,US
fl:li_ln:li-98,Liyan Li,CN
fl:th_ln:veilleux-1,Thomas A. Veilleux,US
fl:mi_ln:toutonghi-1,Michael J. Toutonghi,US
fl:fr_ln:tsai-3,Frank Tsai,TW
fl:zo_ln:qi-6,Zongpu Qi,CN
fl:te_ln:kidd-1,Terrel G. Kidd,US
fl:sh_ln:lee-17,Shu-Han Lee,TW
fl:je_ln:levi-2,Jean-Pierre Levi,FR
fl:hi_ln:shinkawa-1,Hiroyasu Shinkawa,JP
fl:sc_ln:lauffer-2,Scott C. Lauffer,US
fl:ta_ln:anzai-4,Takashi ANZAI,JP
fl:mi_ln:jackson-39,Mitchell M. Jackson,US
085urmjck8tprk9fs79lrrsjy,Marc Rotceig,FR
fl:ch_ln:rhea-2,"Charles K. Rhea, Jr.",US
fl:al_ln:mendini-1,Alessandro Mendini,IT
fl:ma_ln:fujii-37,Masayasu Fujii,JP
fl:ma_ln:link-13,Manfred Link,DE
fl:br_ln:wang-13,Bruce Wang,US
fl:ha_ln:schroepf-1,Harald Johannes Schroepf,AT
fl:to_ln:wada-8,Toshihiko Wada,JP
fl:he_ln:tancredi-1,Henry J. Tancredi,US
fl:na_ln:matsumoto-8,Naoki Matsumoto,JP
fl:pe_ln:leeming-1,Peter Leeming,US
fl:hi_ln:kato-74,Hideyuki Kato,JP
fl:gw_ln:kim-76,Gwang Kim,KR
fl:ra_ln:jadeja-3,Rajendrasinh Jadeja,US
fl:ky_ln:cho-129,Kyu Choon Cho,KR
fl:to_ln:miwa-12,Toshiharu Miwa,JP
