patent_id,inventor_id
6156838,fl:ma_ln:yoshikawa-9
8863028,fl:fe_ln:cheung-1
6066132,fl:ch_ln:chen-1651
8130524,fl:ya_ln:feng-3
4707813,fl:ul_ln:saugeon-1
10193157,fl:at_ln:sano-6
7499671,fl:ji_ln:miyahara-1
11355897,fl:hu_ln:halbritter-1
7137032,fl:st_ln:sicola-1
10437993,fl:ha_ln:xiao-29
7745154,fl:yu_ln:saeki-2
7654395,fl:ro_ln:johnson-21
11069948,fl:pi_ln:bia-1
9703260,fl:wi_ln:loechel-1
5405016,fl:di_ln:kaiser-4
11212706,fl:ha_ln:ner-1
8175088,fl:in_ln:kim-161
12297686,fl:ma_ln:abrahamsson-1
6214122,fl:wi_ln:dauksher-1
D798402,fl:br_ln:schaaf-1
10709025,fl:bo_ln:lee-227
6113530,fl:na_ln:chien-2
H1243,fl:ke_ln:michiue-1
8035303,fl:ol_ln:strbik-1
11997496,fl:aa_ln:kumar-2
4164280,fl:wa_ln:duttine-1
6502486,051blfglbe8pcf1pj987dyx4a
12376195,fl:xi_ln:li-483
6081234,fl:jo_ln:huang-18
6262333,fl:do_ln:ford-20
11079803,fl:na_ln:kim-290
9067313,fl:pe_ln:weremchuk-1
6436690,fl:ch_ln:ghosh-2
10137769,fl:st_ln:kariniemi-1
8772342,fl:re_ln:hanf-1
4728621,fl:al_ln:oosenbrug-1
11109084,fl:su_ln:parsa-1
6917582,fl:an_ln:iselt-1
10224294,fl:ko_ln:nishizawa-6
4429677,fl:er_ln:moore-24
5207559,fl:ll_ln:clevenger-1
11603545,fl:we_ln:fan-113
10458984,fl:ro_ln:karlsson-3
5093817,fl:ya_ln:tamura-10
10181014,fl:jo_ln:bennett-12
10518656,fl:do_ln:morris-11
10114347,fl:al_ln:kharbouch-1
7625912,fl:ke_ln:arrington-1
5603559,fl:zv_ln:yemini-1
10287407,fl:mo_ln:moore-5
7410086,fl:je_ln:swayze-1
4543353,fl:fr_ln:faustini-1
7002670,fl:li_ln:pan-46
10066331,fl:co_ln:doyle-6
12262414,fl:we_ln:zeng-38
10427554,fl:ro_ln:goodrich-10
10176229,fl:mi_ln:vlachos-1
6258986,fl:uw_ln:klingler-1
11135761,fl:ka_ln:hanabusa-2
10420370,fl:st_ln:whittington-1
D555808,fl:ra_ln:price-9
10625652,fl:th_ln:ludewigt-1
D580566,fl:ke_ln:mukai-4
11183438,fl:sh_ln:yamamoto-79
9189732,fl:ch_ln:gamrat-1
7864461,fl:ma_ln:nishimoto-24
7158809,fl:ki_ln:silverbrook-1
D458469,fl:do_ln:woods-10
RE47553,fl:ka_ln:kosuge-4
6719409,fl:hi_ln:nakamura-49
10182451,fl:yo_ln:kim-1360
D1005084,fl:er_ln:olson-7
11676759,fl:hw_ln:kim-68
D578578,fl:te_ln:moore-5
11238419,fl:lu_ln:owens-1
11504229,fl:ma_ln:peterson-33
6547932,fl:ai_ln:narvainen-1
D925571,fl:au_ln:haller-1
10868301,fl:ju_ln:thummel-1
9925409,fl:is_ln:kurthy-1
11403083,fl:mi_ln:kataoka-24
10942450,fl:he_ln:kim-52
9259291,fl:be_ln:gantes-1
11894057,fl:ju_ln:jang-40
10764855,fl:hu_ln:lou-7
9391285,fl:vo_ln:hamelbeck-1
7345299,fl:ar_ln:bhattacharyya-6
8039082,fl:go_ln:harper-1
11570045,fl:da_ln:riddoch-3
7208306,fl:le_ln:wu-20
4742955,fl:ku_ln:liedtke-1
8049371,fl:be_ln:michalski-1
5614247,fl:al_ln:kostenko-2
8470689,fl:se_ln:desplobain-1
8348678,fl:ju_ln:wang-185
D647638,fl:ju_ln:komar-1
4582424,fl:ta_ln:kawabata-10
7602800,fl:ke_ln:sakamoto-17
9876895,fl:la_ln:youst-1
9096116,fl:th_ln:reuss-1
10510407,fl:ch_ln:laurent-5
12495861,fl:mo_ln:gaba-2
10506935,fl:al_ln:medvedev-7
8713021,fl:je_ln:bellegarda-1
8906820,fl:jo_ln:fedeyko-1
12074388,fl:ch_ln:lee-1795
10424882,fl:jo_ln:phillips-9
10272892,fl:jo_ln:loke-3
8934326,fl:ta_ln:luo-5
7871916,fl:su_ln:datta-17
5258830,fl:te_ln:schmidt-3
5575617,fl:ro_ln:marmilic-1
7600027,fl:sh_ln:yan-106
9832868,fl:st_ln:mcclure-3
12261991,fl:rh_ln:newman-2
4981813,fl:fr_ln:bryant-2
6093260,fl:ra_ln:mandyam-2
11840465,fl:ke_ln:law-2
10860378,fl:ge_ln:gleyzer-1
D821989,fl:yo_ln:sung-69
7882168,fl:ya_ln:yanagihara-5
12053174,fl:ko_ln:motai-3
7101305,fl:hi_ln:ota-4
9184133,fl:ma_ln:katagiri-10
6364525,fl:pe_ln:stenfors-1
11167518,fl:ne_ln:zeng-1
8345113,fl:ry_ln:hada-1
8670466,fl:su_ln:gupta-73
7383118,fl:ta_ln:fukuma-4
9256333,fl:su_ln:naik-4
9951634,fl:ru_ln:keene-1
11035067,fl:ku_ln:son-4
11061653,fl:wu_ln:fang-2
6115692,fl:ji_ln:liu-25
4842416,fl:si_ln:hickel-1
7325434,fl:sa_ln:isogawa-1
9087918,fl:hi_ln:niimi-11
5111691,fl:ro_ln:john-12
11974711,fl:we_ln:zhang-139
10593332,fl:om_ln:ziv-2
11710659,fl:ch_ln:lee-229
10034335,fl:yu_ln:chiang-71
7659137,fl:ta_ln:mukaide-2
4369352,fl:ho_ln:bowles-1
11278657,fl:ka_ln:roet-1
7406936,fl:an_ln:male-1
7408661,fl:yu_ln:tokura-5
11539565,fl:or_ln:eger-1
8840827,fl:ch_ln:wang-807
8596463,fl:al_ln:burkhard-1
8880956,fl:mi_ln:jung-48
7864326,fl:ba_ln:cole-1
D446525,fl:ta_ln:torii-21
8235335,fl:no_ln:sato-26
4831706,fl:ma_ln:short-11
7402980,fl:ph_ln:pascoe-3
11984598,fl:ru_ln:wang-125
8591058,fl:jo_ln:concepcion-1
6010595,fl:pa_ln:kennedy-18
11896554,fl:si_ln:knobel-1
D435598,fl:ju_ln:carter-1
9559559,fl:si_ln:cote-1
10701421,fl:we_ln:frisby-1
12212059,fl:su_ln:pallampati-1
4760917,fl:jo_ln:vitek-1
10292301,fl:ke_ln:chen-14
4917965,fl:ta_ln:takeuchi-5
10027304,fl:ch_ln:lin-413
7071182,fl:ph_ln:kym-1
9375649,fl:ch_ln:colquhoun-1
12198807,fl:ja_ln:scott-40
9548387,fl:hu_ln:yin-26
9012787,fl:ro_ln:cacciola-1
D451785,fl:pa_ln:siudzinski-1
8485273,fl:ka_ln:elsmark-1
10401899,fl:sh_ln:patel-13
5712071,fl:mi_ln:sukeno-1
11555141,fl:to_ln:pou-1
7648090,fl:or_ln:ahlgren-1
7194150,fl:ts_ln:saitou-3
10060077,fl:jo_ln:manifold-1
7568395,fl:sa_ln:mallinson-2
10629037,fl:ma_ln:keen-2
D878306,fl:da_ln:berardelli-2
4346033,fl:ha_ln:mohler-2
8807808,fl:la_ln:rice-3
5641532,fl:pa_ln:bunke-1
11991404,fl:cl_ln:meraviglia-1
4342020,051n3q8hucow7d3l9atpw2c3s
9141171,fl:ye_ln:chew-1
4197198,fl:de_ln:bradway-2
7685358,fl:jo_ln:sensarma-1
12468632,fl:on_ln:kayiran-1
6024222,fl:cl_ln:friberg-1
9238515,fl:si_ln:vallenback-1
11740589,fl:we_ln:shao-36
9437668,fl:ha_ln:deligianni-2
7654703,fl:ad_ln:weston-1
8752932,fl:gu_ln:heo-2
4151881,fl:er_ln:armstrong-8
8018062,fl:ni_ln:casanova-1
4202025,fl:ge_ln:lecardonnel-1
10915080,fl:ky_ln:kim-50
11024594,fl:yu_ln:liang-2
6159215,fl:da_ln:urbahns-1
8338066,fl:ts_ln:nozaki-1
11345763,fl:an_ln:savo-1
10760838,fl:ra_ln:goel-13
11331398,fl:pa_ln:jewison-1
7426626,fl:je_ln:bridges-4
8199196,fl:do_ln:livescu-1
5537039,fl:yi_ln:sun-71
6441075,fl:to_ln:hirata-3
4245237,fl:wi_ln:lagoni-1
8410190,fl:yi_ln:ye-47
12056257,fl:du_ln:nation-1
11967031,fl:ro_ln:engel-1
10921569,fl:ma_ln:katayose-3
D436541,fl:do_ln:scott-41
9859305,fl:wo_ln:jeon-52
8969754,fl:ke_ln:nehring-1
5331571,051pmsemnaf4kel384v14qrjc
9008249,fl:em_ln:simic-1
11910007,fl:yi_ln:piao-6
7599738,fl:jo_ln:bocek-2
11516828,fl:se_ln:myung-11
D638457,fl:is_ln:arie-1
D743149,fl:ri_ln:brandelli-1
10754212,fl:ky_ln:kim-168
10761330,fl:gi_ln:calafiore-2
12338774,fl:wi_ln:magnuszewski-1
D525038,fl:ja_ln:schmitt-20
4472326,fl:ta_ln:itoh-20
6618407,fl:st_ln:salko-1
D633497,fl:an_ln:reed-8
7851104,fl:pi_ln:nammensma-1
7664599,fl:ta_ln:yamamoto-66
9159087,fl:ma_ln:cheung-21
7804463,fl:ba_ln:andre-6
6783664,fl:hy_ln:kim-580
10071429,fl:je_ln:hansen-22
4817751,fl:ke_ln:nakamura-21
7083285,fl:ni_ln:hsu-4
12165559,fl:xi_ln:duan-52
4908375,fl:cl_ln:lambert-2
7958777,fl:ro_ln:peterson-50
12468255,fl:ka_ln:sugimoto-17
9879659,fl:ko_ln:momenkhani-1
10286456,fl:sh_ln:xia-3
7925586,fl:ha_ln:hashasian-1
9408917,fl:ch_ln:liu-67
11200600,fl:mi_ln:schwartz-24
7222664,fl:je_ln:gruss-1
9484101,fl:pr_ln:kalavade-1
9129728,fl:du_ln:macdonald-2
6501067,fl:ri_ln:jones-29
5772883,fl:wa_ln:wagner-1
4343626,051rvk8srgjw4xpafnryleb2v
6331228,fl:mi_ln:heath-3
6946139,fl:to_ln:henning-1
4279016,fl:jo_ln:leininger-1
12164546,fl:an_ln:tomkins-1
8708864,fl:ul_ln:rohs-1
5899524,fl:hi_ln:yano-9
9515450,fl:hi_ln:ono-72
8704953,fl:ma_ln:nakamura-94
5546368,fl:se_ln:byeon-6
8464283,fl:na_ln:baek-14
10594371,fl:so_ln:akkarakaran-1
10115662,fl:fr_ln:carney-2
D349159,fl:gl_ln:huffman-1
5612339,fl:pa_ln:sprengeler-3
9227197,fl:hy_ln:kim-411
7751435,fl:ja_ln:hernandez-10
7905495,fl:jo_ln:munson-5
D423014,fl:mi_ln:sube-1
4207852,fl:yo_ln:ohki-5
10944247,fl:ju_ln:aichi-1
8259824,fl:ek_ln:onggosanusi-2
D909890,fl:jo_ln:bryzek-1
8358499,fl:jo_ln:jacobs-68
D805392,fl:li_ln:sunderhaus-1
7278260,fl:je_ln:mollet-2
9163182,fl:zh_ln:chen-464
5362440,fl:al_ln:fitzgibbon-1
4946833,fl:cl_ln:cudennec-1
8206533,fl:ho_ln:blessing-1
12359510,fl:zh_ln:wang-511
12284633,fl:as_ln:ram-1
11458692,fl:gr_ln:hornbacher-1
8437325,fl:ke_ln:komaki-2
4555304,fl:er_ln:salzle-1
7451032,fl:to_ln:brown-10
5555898,fl:te_ln:aoki-2
10192560,fl:ad_ln:alattar-1
10367677,fl:vi_ln:saxena-4
5845181,fl:ge_ln:bartscher-1
11609856,fl:ab_ln:appu-1
7834061,fl:sh_ln:ikegami-20
6230181,fl:ch_ln:d'souza-1
7608459,fl:yo_ln:hasegawa-31
8558295,fl:sa_ln:park-133
8320513,fl:lo_ln:wood-12
8612617,fl:as_ln:yaqoob-2
4799783,fl:ju_ln:takahashi-12
5376206,fl:al_ln:kipnis-1
D690486,fl:su_ln:yan-12
9892446,fl:ga_ln:hess-9
11447503,fl:br_ln:stenne-1
9796523,fl:er_ln:benoit-2
11924179,fl:re_ln:recio-1
11922086,fl:ay_ln:hotta-2
11453667,fl:zh_ln:xu-5
6375748,fl:an_ln:chang-33
11111445,fl:an_ln:ironside-1
8932256,fl:ad_ln:livingston-2
D970426,fl:ya_ln:chen-162
8367455,fl:ch_ln:hsiung-4
9939577,fl:ta_ln:yamashita-25
12501939,fl:hu_ln:kuang-10
10187482,fl:al_ln:milford-1
10453066,fl:or_ln:eisen-1
6306027,fl:ma_ln:yoshida-37
D669430,fl:lo_ln:budike-1
4553112,fl:sa_ln:saad-5
D576025,fl:mi_ln:mazzocco-1
6066774,fl:do_ln:roe-3
9796670,fl:ia_ln:greig-1
10833092,fl:as_ln:chavan-1
10197389,fl:yu_ln:lubashevsky-1
11296191,fl:na_ln:watanabe-39
6615648,fl:pa_ln:kearney-9
8519571,fl:ki_ln:tanaka-28
9619414,fl:ti_ln:kaikumaa-1
5972544,fl:ma_ln:holbrook-5
4039796,051y8y3mtu07973or2srcnt2s
8245203,fl:da_ln:becker-17
10824257,fl:yo_ln:yoo-119
11301893,fl:st_ln:mcevoy-4
12451872,fl:sh_ln:chen-491
9994008,fl:br_ln:coxon-3
10364068,fl:je_ln:kacines-2
9802613,fl:th_ln:fuehrer-1
7338303,fl:ch_ln:yi-50
6316400,fl:va_ln:delduca-2
10357659,fl:we_ln:meskens-1
9376353,fl:su_ln:kim-159
8172953,fl:am_ln:blattner-1
8562998,fl:ji_ln:shi-14
10952322,fl:ry_ln:jacewicz-1
8101944,fl:hi_ln:fujii-37
8357945,fl:la_ln:rowland-2
11351687,fl:ja_ln:bunnell-1
4850874,fl:be_ln:weissman-2
7490328,fl:am_ln:gavish-1
9923250,fl:mo_ln:shimizu-4
11556323,fl:ce_ln:clerget-1
6648303,fl:ta_ln:kobayashi-62
11882910,fl:mi_ln:stearns-3
7668616,fl:or_ln:nobles-1
12460195,fl:da_ln:duan-9
4841276,fl:wa_ln:welcome-2
12187560,fl:yu_ln:shiokawa-4
12177344,fl:fr_ln:jumelle-1
6962396,fl:he_ln:wiss-2
11595586,fl:ja_ln:bae-82
PP15127,fl:yo_ln:arimitsu-2
11772669,fl:er_ln:wolff-3
4052243,fl:ma_ln:matsumoto-46
9310672,fl:sa_ln:nakamura-18
11608957,fl:jo_ln:hernandez-12
D569485,fl:da_ln:genord-3
12403630,fl:yu_ln:ooka-3
4994132,0520jq36eu4t2r5rhdkq4ahi3
D344808,fl:ro_ln:ehmke-1
5198799,fl:da_ln:pascale-1
7935160,fl:ji_ln:alonzo-1
10118126,fl:ma_ln:murata-16
9503244,fl:ar_ln:papasakellariou-1
10522064,fl:hi_ln:taniguchi-18
8824116,fl:an_ln:pfister-1
6706145,fl:be_ln:reinhardt-4
10751531,fl:jo_ln:morriss-1
11260625,fl:pr_ln:dhariwal-2
5991600,fl:ke_ln:anderson-57
9450771,fl:be_ln:zimmermann-4
4820338,fl:ku_ln:ochiai-2
7416324,fl:th_ln:tessnow-1
10705641,fl:ha_ln:wang-380
10998151,fl:to_ln:inaba-10
8646975,fl:al_ln:chalfant-1
7518774,fl:ta_ln:kato-57
7385113,fl:ri_ln:dougherty-5
12237695,fl:sh_ln:wang-739
8088715,fl:tr_ln:ntouroupi-1
12295882,fl:mi_ln:luttrell-2
9959462,fl:ru_ln:freeman-3
9560814,fl:ge_ln:koorevaar-1
6762325,fl:ya_ln:sato-19
8695367,fl:ge_ln:konijn-1
8965027,fl:da_ln:bolognia-3
5919854,fl:jo_ln:kozakiewicz-1
4912607,0522s10lddfds2due58o9fkx8
9018204,fl:ra_ln:singh-38
5807167,fl:ge_ln:walsh-14
8417509,fl:la_ln:pszczolkowski-1
12393527,fl:by_ln:kim-96
D365682,fl:jo_ln:vura-1
8410910,fl:pi_ln:rizzo-1
10329365,fl:br_ln:savatsky-1
8674475,fl:ju_ln:sung-59
12074142,fl:hw_ln:jin-4
9923977,fl:bo_ln:martin-4
9498480,fl:jo_ln:stasch-1
9356758,fl:hy_ln:cho-236
9008355,fl:os_ln:santos-1
9687206,fl:ma_ln:sedlmair-1
11911606,fl:et_ln:albright-1
9449602,fl:le_ln:ooi-1
D661867,fl:je_ln:wolfe-2
9755023,fl:ma_ln:sunkara-3
5530404,fl:je_ln:debroux-1
6785741,fl:ba_ln:mandalia-1
4338263,fl:ot_ln:elmer-1
3963157,0524dhf0pbsmxyx5r40iorn3e
5091143,fl:te_ln:horiuchi-10
9581866,fl:ye_ln:kim-29
8449520,fl:er_ln:meyer-8
7517684,fl:cr_ln:deloughery-1
11530280,fl:ti_ln:sciarone-1
8282198,fl:ya_ln:nakano-5
9345460,fl:jo_ln:bower-4
D699867,fl:mi_ln:thompson-34
6169344,fl:ke_ln:tsuruhara-1
11164148,fl:ku_ln:qian-3
11075811,fl:si_ln:gao-14
D1086136,fl:ma_ln:rohrbach-2
7475269,fl:ki_ln:padwekar-1
10317942,fl:gu_ln:mascaro-1
8079804,fl:ja_ln:marshall-19
6928930,fl:go_ln:petersen-2
D363758,fl:ph_ln:hambrick-1
10703614,fl:ya_ln:murayama-8
6221749,fl:yu_ln:takeuchi-30
11775680,fl:su_ln:mullapudi-1
8818550,fl:ju_ln:gotz-1
9722051,fl:ch_ln:wan-9
4963541,fl:an_ln:basha-1
11306405,fl:jo_ln:mcleod-5
9648329,fl:ju_ln:lee-861
12467571,fl:ak_ln:inomata-6
7858042,fl:su_ln:jeong-35
7545228,fl:cr_ln:lu-1
10117504,fl:je_ln:bataillou-1
11900854,fl:ts_ln:chen-193
5775113,fl:ed_ln:schulak-1
9918580,fl:ri_ln:jan-1
7618130,fl:sh_ln:yazaki-1
8620095,fl:su_ln:sinha-1
5549792,fl:ul_ln:begemann-1
6156797,fl:ya_ln:fukuta-2
4386880,fl:we_ln:schimmeyer-1
6652514,fl:al_ln:ellman-1
7445819,fl:ei_ln:poetsch-3
D428225,fl:ro_ln:weaver-6
10027701,fl:tr_ln:hawthorn-1
9632920,fl:ki_ln:biniak-1
7618997,fl:hi_ln:kojima-62
9579070,fl:lu_ln:lemeunier-1
7455365,fl:de_ln:miller-21
8639862,fl:da_ln:bouvier-5
11212542,fl:ka_ln:grueneberg-1
7980571,fl:cu_ln:dodd-1
10183244,fl:an_ln:wildermuth-2
6062174,fl:to_ln:abe-25
6591424,fl:mi_ln:wanglee-1
10303159,fl:ke_ln:czinger-1
10611806,fl:ji_ln:wang-1097
6492918,fl:fr_ln:rezzi-1
5756518,fl:ka_ln:onogi-1
4521412,fl:wa_ln:radt-1
7427349,fl:da_ln:farshid-1
8459177,fl:an_ln:mayr-1
6277889,fl:iv_ln:bowen-1
11853675,fl:we_ln:fang-73
9597215,fl:an_ln:levine-3
10451766,fl:li_ln:xu-220
7036204,fl:ja_ln:donoho-1
D1065156,fl:ju_ln:hoenig-2
D297343,fl:ed_ln:winston-1
D923413,fl:jo_ln:rudis-1
D1005501,fl:el_ln:posch-1
11369419,fl:fr_ln:phillips-4
5468671,fl:eu_ln:ryou-1
9109051,fl:ha_ln:wenk-1
10836745,fl:ya_ln:sawai-2
11930970,fl:jo_ln:mcnulty-2
8871783,fl:ma_ln:grundl-1
5268002,fl:el_ln:gladfelter-1
11752476,fl:pa_ln:david-11
8709430,fl:ro_ln:brekken-2
11547935,fl:co_ln:snyder-5
11667650,fl:mi_ln:hurhangee-1
9298148,fl:ka_ln:wakai-2
11987369,fl:an_ln:binder-3
7741489,fl:jo_ln:puigserrano-1
6686971,fl:he_ln:oh-54
6501270,fl:jo_ln:opie-2
8297203,fl:ha_ln:stiedl-1
9439938,fl:ja_ln:legrand-2
5675669,fl:jo_ln:kim-348
10858672,fl:sy_ln:scott-1
12325992,fl:sy_ln:rachwitz-1
5098306,0529xwzaqkqvjcz1vmvslprun
12197930,fl:sr_ln:sunkara-3
5883290,fl:ta_ln:miyake-13
9031706,fl:na_ln:kwon-24
9858741,fl:br_ln:kusens-1
D450734,fl:to_ln:shinano-3
4170257,fl:br_ln:tibbetts-1
5175642,fl:hi_ln:funato-3
5037880,fl:ri_ln:bung-1
9603206,fl:ra_ln:zanbaghi-1
11264187,fl:da_ln:twaddell-1
9090216,fl:te_ln:setina-1
4107001,fl:ra_ln:kinzler-1
D257749,fl:pe_ln:davis-23
6271334,fl:la_ln:price-10
5182554,fl:jo_ln:st.clair-4
12433552,fl:ig_ln:peterlik-1
6337089,fl:ak_ln:segawa-1
12080902,fl:ji_ln:yao-140
11123677,fl:kr_ln:noriega-1
11022086,fl:ja_ln:lykowski-1
D885626,fl:li_ln:shum-1
9877479,fl:pa_ln:larsen-7
12376460,fl:su_ln:park-359
10866203,fl:ry_ln:ueno-9
12490355,fl:na_ln:sooch-1
11646675,fl:sh_ln:xu-172
11440400,fl:ji_ln:li-534
9403377,fl:ro_ln:mindler-2
10526370,fl:yu_ln:liu-323
9529537,fl:at_ln:kawamura-6
D470482,fl:ei_ln:ikeda-3
6632643,fl:jo_ln:nielsen-21
7713951,fl:lo_ln:plum-1
11928571,fl:su_ln:gaddam-1
12299452,fl:an_ln:karmakar-2
D917282,fl:de_ln:stammen-1
10930105,fl:di_ln:jin-2
4048056,fl:ge_ln:romovacek-1
5058662,fl:hu_ln:nguyen-86
5711783,fl:ma_ln:schloh-1
6037523,fl:ca_ln:garnaat-1
4678975,fl:ro_ln:vrabel-2
10090141,fl:ma_ln:green-16
D497306,fl:ad_ln:thomas-15
9119062,fl:al_ln:dent-2
5013241,052d2jcfdduqnmwfqjvjhokal
8784268,fl:jo_ln:rice-2
8586464,fl:ta_ln:lee-245
6501247,fl:os_ln:kaite-1
H725,fl:er_ln:gordon-1
8694701,fl:ro_ln:aibester-1
9831039,fl:ka_ln:kurachi-3
11706592,fl:ma_ln:chiaverini-2
12322587,fl:se_ln:kim-660
11598647,fl:ro_ln:duplin-1
10847638,fl:yi_ln:lee-107
7456837,fl:ma_ln:tubbs-2
4525748,fl:an_ln:carbone-3
9970013,fl:fi_ln:crocker-1
5418276,fl:no_ln:tani-4
8386238,fl:an_ln:spataro-1
9409791,fl:sa_ln:kamble-2
8497434,fl:ja_ln:lee-377
7739365,fl:ut_ln:kumarasamy-1
10560942,fl:st_ln:edge-3
5383754,fl:hi_ln:fukano-1
9844521,fl:su_ln:kim-62
11321541,fl:ch_ln:wang-861
5985935,fl:ch_ln:ming-8
9991364,fl:ts_ln:kwok-1
6456890,fl:ke_ln:morgan-9
9792920,fl:ma_ln:gayer-2
9365665,fl:vu_ln:aliyev-1
7455829,fl:st_ln:eickhoff-3
7338962,fl:be_ln:lebourdonnec-2
12484493,fl:ji_ln:zhao-198
4669044,fl:fr_ln:hines-1
4281392,fl:ro_ln:schultz-4
10571422,fl:no_ln:ashida-2
10884354,fl:ka_ln:yamada-76
7100264,fl:ju_ln:restis-1
12097203,fl:mi_ln:gillings-1
10229162,fl:da_ln:schafer-1
8671688,fl:ra_ln:chillar-1
6589022,fl:ta_ln:koide-7
8894097,fl:ro_ln:schnitzer-2
6435922,fl:ma_ln:keiser-4
12441715,fl:ca_ln:wern-1
7268788,fl:av_ln:akerib-1
10479676,fl:we_ln:tsai-68
11478465,fl:jo_ln:kaye-8
6483325,fl:gr_ln:walford-1
10909403,fl:me_ln:kucukgoz-1
12048000,fl:sh_ln:suzuki-78
7737484,fl:ma_ln:endo-39
5102457,fl:ad_ln:braig-1
9226657,fl:wo_ln:becken-1
10889109,fl:hi_ln:nishimura-40
4611489,052hvj4y09hgmlw0gs468v75c
4981813,fl:ts_ln:chan-31
10890910,fl:de_ln:constantine-2
12467661,fl:yo_ln:yamanoi-4
9172016,fl:yo_ln:sugizaki-5
7601879,fl:wi_ln:cross-5
D1075652,fl:ju_ln:chen-284
10786945,fl:ul_ln:recknagel-1
4847147,fl:ya_ln:tamai-7
9254517,fl:ma_ln:sato-62
10683651,fl:ro_ln:wilbanks-2
5045905,fl:yo_ln:ogiwara-1
4814304,fl:yu_ln:takeuchi-21
5443663,fl:ef_ln:meletis-1
5250505,fl:ul_ln:misslitz-1
10002834,fl:sr_ln:guggilla-1
D812072,fl:cl_ln:hoffman-4
12466105,fl:je_ln:lindner-1
10304183,fl:ar_ln:mikhno-1
6457027,fl:st_ln:orr-3
7138609,fl:ro_ln:popeil-2
10736165,fl:so_ln:kim-400
4967829,fl:wa_ln:albers-1
10440160,fl:ke_ln:yang-21
4448258,fl:or_ln:mork-1
10519168,fl:ch_ln:hale-2
D1048468,fl:pa_ln:defeo-2
6885180,fl:ti_ln:foster-8
10122586,fl:au_ln:htay-1
9637273,fl:br_ln:vogeley-1
6891890,fl:st_ln:siu-4
10234646,fl:mi_ln:mack-8
5999583,fl:ja_ln:patnesky-1
5886169,fl:di_ln:doucet-1
8336221,fl:mi_ln:steele-7
4027093,052kj5gdosr92j13gwq1eqkgd
7787475,fl:ma_ln:gohno-1
11897396,fl:da_ln:jones-177
10944816,fl:su_ln:karmakar-2
6946197,fl:dm_ln:routkevitch-1
12342555,fl:sa_ln:mctaggart-1
11154603,fl:al_ln:deisseroth-1
8751649,fl:an_ln:villait-1
12355045,fl:yi_ln:lu-128
12423413,fl:jo_ln:ambrosi-2
7872491,052l9ooctevd02iekwzr15paw
12332688,fl:pe_ln:twiss-1
6657034,fl:jo_ln:bergmeister-3
6922440,fl:ve_ln:balasubramonian-1
11463915,fl:da_ln:taft-3
12405757,fl:yo_ln:komagata-2
12372877,fl:mi_ln:buechsenschuetz-1
9027158,fl:ho_ln:kwon-37
5410553,fl:le_ln:choon-1
10744521,fl:ko_ln:kanda-8
11393760,fl:bo_ln:koh-1
7987372,fl:ch_ln:mani-2
11300525,fl:ch_ln:chou-203
D624533,fl:cu_ln:richardson-2
11796904,fl:ta_ln:mochizuki-21
10445432,fl:ro_ln:turner-61
9986212,fl:sc_ln:schneider-7
8981809,fl:ja_ln:rathburn-2
12016721,fl:va_ln:telfort-1
8112167,fl:sa_ln:tanaka-24
9760689,fl:ch_ln:chang-34
7755277,fl:ka_ln:morii-5
5124611,fl:ma_ln:saito-58
6396847,fl:ma_ln:shinbashi-2
RE48446,fl:ge_ln:blaine-1
12058702,fl:na_ln:abedini-1
7996187,fl:ni_ln:geva-1
4290104,fl:ro_ln:miller-72
4137054,fl:ku_ln:takeda-3
7359313,fl:ca_ln:sundberg-2
10000567,fl:sh_ln:dotan-2
10180964,fl:ni_ln:gupta-25
6436851,fl:de_ln:huang-14
10134528,fl:ro_ln:stockman-1
6005834,fl:fu_ln:maeda-5
10226127,fl:pa_ln:harrison-4
9390970,fl:pe_ln:ding-6
10055473,fl:da_ln:dekker-1
6747619,fl:yu_ln:mori-27
9701685,fl:qi_ln:ding-40
6705416,fl:ra_ln:dreibholz-1
3995298,fl:ca_ln:vandeputte-2
5230996,fl:ma_ln:rath-1
5328712,fl:jo_ln:white-38
10823132,fl:je_ln:mesinger-1
8094883,fl:fu_ln:nagai-5
11694456,fl:ja_ln:amtrup-1
10724677,fl:da_ln:malott-2
11024678,fl:hy_ln:choi-369
10232602,fl:fr_ln:pialot-1
8886411,fl:at_ln:yoshitake-2
9986778,fl:ma_ln:ramberg-1
7576096,fl:mi_ln:palovich-1
6409437,fl:wi_ln:metzger-5
7179959,fl:pa_ln:dubois-5
8275510,fl:ya_ln:matsui-5
11650170,fl:ch_ln:vieillard-1
8248994,fl:je_ln:kim-447
8494031,fl:vi_ln:sridhara-1
11401712,fl:zh_ln:dong-70
5997133,fl:ka_ln:shima-7
11401320,fl:uw_ln:sleytr-1
11044067,fl:ji_ln:sun-149
11151815,fl:yu_ln:ito-57
6155733,fl:pa_ln:holbrook-2
5343193,fl:ak_ln:shoda-1
11033566,fl:hi_ln:murai-2
11241897,fl:mi_ln:kitagishi-1
11388166,fl:hu_ln:fang-12
10592885,fl:ra_ln:singhal-9
RE35157,fl:ed_ln:yeung-1
9075037,fl:ha_ln:nsubuga-1
8705546,fl:da_ln:rowe-11
9202817,fl:we_ln:wu-48
D776932,fl:ni_ln:reinhart-1
11679226,fl:jo_ln:strevens-1
8151514,fl:tr_ln:wetzel-1
9911644,fl:sa_ln:ahn-101
9341807,fl:ar_ln:schoeppach-1
10691835,fl:zh_ln:feng-107
